track_id,rmse.kurtosis.01,rmse.max.01,rmse.mean.01,rmse.median.01,rmse.min.01,rmse.skew.01,rmse.std.01
66096,-0.051017284393,17.173191071,6.9421052933,7.2390780449,0.0,-0.44383177161,3.1952915192
28810,3.8623752594,15.528058052,7.1317529678,7.173661232,0.0,-0.95598101616,1.986243844
39447,-0.42572140694,22.355958939,7.6283612251,7.9855127335,0.00013542520173,-0.1782861948,3.8191888332
28418,-1.5484111309,9.4560308456,3.4373538494,4.1138868332,0.013317221776,-0.097560465336,2.2315292358
15637,4.1391787529,12.135849953,1.7468503714,1.3269708157,0.0,1.7584053278,1.5360543728
19904,8.5408792496,34.731609344,4.2408137321,1.9644284248,0.0,2.6369690895,5.5187649727
12413,-0.62518239021,7.2594490051,1.8703383207,2.2850067616,3.0173487175e-05,0.32286852598,1.534581542
5165,5.6997909546,19.382009506,4.0488615036,3.6103649139,0.00013438066526,1.5710802078,1.8756126165
37416,-0.93666982651,19.626075745,5.8215546608,4.6021232605,2.2782096494e-05,0.51978880167,4.8466053009
24423,1.1926474571,22.255495071,11.095283508,10.729151726,0.0,0.22650304437,3.3680119514
1701,-0.12719607353,11.407944679,3.1178538799,2.8590223789,0.0,0.60485428572,1.8802198172
24529,0.47066783905,8.9349088669,2.3834431171,2.0454881191,1.9705717932e-05,0.91777193546,1.4433315992
14589,0.48925232887,9.5113487244,3.4757854939,3.4705219269,0.0,0.0079574584961,1.5175408125
20211,9.9381628036,11.130225182,1.2957955599,1.1964221001,2.0676474378e-05,1.8010958433,0.63145542145
3934,1.0612955093,11.812400818,6.8224945068,6.8143014908,3.8792495616e-07,-0.50095766783,1.6788985729
1867,1.3555631638,13.979208946,5.2324147224,4.9257378578,9.9516080809e-05,0.96564787626,2.0495307446
49443,0.89626073837,14.578248978,4.379843235,4.3451633453,5.2508457884e-05,0.69464492798,2.2839913368
42430,1.3865132332,10.550889015,5.1715369225,5.1137657166,6.7325476266e-05,-0.22564460337,1.4229780436
84290,1.3673815727,9.9274902344,4.8558282852,5.0519580841,0.0,-0.68145865202,1.5726072788
21706,0.72864723206,15.72515583,4.469271183,4.2662439346,0.14679202437,0.68738150597,2.0572042465
1752,-0.40696597099,14.612592697,5.6168308258,5.2172989845,0.0,0.34268859029,2.7757101059
49534,-0.33514904976,8.9538011551,1.9925870895,1.5592951775,0.00016172385949,0.71291387081,1.6573495865
20144,-0.031889915466,5.1107196808,1.3258892298,1.2455873489,8.2248307081e-06,0.59902918339,0.8745855689
31733,-0.96758532524,10.841383934,4.3610157967,4.4222393036,0.0,0.084630973637,2.6089756489
123947,0.51638126373,14.109669685,3.6351885796,3.0934724808,0.0,0.93799722195,2.250767231
71373,1.0360946655,12.989248276,3.690418005,3.4601492882,0.0003320609394,0.72697979212,1.7574439049
316,1.9310922623,3.721560955,1.2869763374,1.3090219498,0.0,-0.79014003277,0.46201190352
10086,-0.015228271484,5.3570151329,1.5246329308,1.4475575686,0.0,0.52521348,0.92733812332
27571,0.71200966835,17.335832596,7.849170208,7.7628946304,0.0,-0.30730372667,2.6392469406
42138,-0.98234605789,9.1770858765,2.6683912277,3.0713419914,0.0,-0.088462240994,1.7863645554
21365,0.16712260246,11.403434753,5.2981228828,5.5976905823,0.00035729119554,-0.56453365088,2.1932880878
29027,-0.82124066353,12.999121666,4.6325135231,4.8875565529,0.0,0.094745211303,2.3702733517
39511,3.8775596619,16.966485977,2.4037263393,1.349724412,7.2208997153e-05,1.7985429764,2.5169873238
12496,-0.41451406479,19.150413513,5.6257314682,5.4783916473,0.0,0.64075064659,4.6612486839
50741,-0.49066877365,12.256946564,5.838968277,6.0629425049,0.00037793788943,-0.22111935914,2.0446078777
84293,6.4353981018,10.579944611,5.8306188583,5.8796648979,0.0,-1.4429850578,1.1655262709
24174,-0.87420463562,7.2529754639,2.969127655,2.9402649403,0.0022394617554,0.10921257734,1.3447545767
19647,-0.091860055923,12.540808678,4.9410467148,5.274307251,2.8339130949e-05,-0.50539141893,2.4331662655
28194,1.4747204781,9.3335924149,5.9003267288,6.2106142044,0.0,-1.0355116129,1.4488801956
5183,2.3841362,11.401986122,4.0153713226,3.9386451244,8.7547021394e-05,0.26735895872,1.2113807201
86337,1.176097393,11.190792084,3.893127203,3.9040541649,2.6949628591e-06,0.43820810318,1.7268790007
40231,-0.80513262749,10.504115105,5.1182098389,5.4312067032,0.00030297233025,-0.35760816932,2.0569353104
22771,0.81196761131,13.397546768,3.1396062374,3.1750633717,8.6672844191e-06,0.5138425231,1.67621243
14538,-0.26854300499,12.808738708,4.8946652412,4.9339933395,0.0,-0.24179002643,2.529197216
31943,3.3035778999,17.637342453,6.5824747086,6.2743620872,0.00020559097175,1.375007987,2.1993432045
47338,-0.23733139038,22.001882553,8.8158369064,8.933262825,9.4155930128e-06,0.045700840652,3.8545360565
25865,1.1001691818,6.4874534607,1.1458591223,0.83523076773,0.0,1.1576879025,1.0028033257
12806,0.10511398315,10.800652504,4.5939612389,4.5963635445,0.0,-0.12480266392,1.9549258947
28428,8.0180616379,15.423127174,8.2054071426,8.3622331619,8.7916872872e-05,-2.1965274811,1.9870250225
16242,1.1396942139,15.570057869,6.2258052826,6.4617862701,0.0,-0.38547983766,2.0773928165
40618,0.51428031921,18.990428925,8.6645994186,8.9931650162,0.00049890816445,-0.49428650737,3.4918737411
11123,-0.010936021805,14.931196213,4.4641017914,4.5004434586,0.0,0.32855018973,2.3822090626
45616,-1.0446417332,17.285297394,5.1360850334,5.0136938095,0.0,0.37720328569,4.0494651794
23832,1.1638836861,18.895679474,6.9861426353,7.0125131607,8.428069691e-07,-0.0033506753389,2.3175115585
28199,0.092636585236,16.032575607,6.5308818817,5.8604073524,0.0,0.70241463184,3.3684163094
44768,0.81943750381,8.1156272888,1.8303486109,1.7392550707,8.441144746e-05,0.87912577391,1.4194598198
34406,1.1210069656,11.745078087,6.2532367706,6.444560051,1.2900464753e-05,-0.80429971218,1.8251314163
63206,-0.20891356468,13.314399719,4.3231329918,4.438202858,5.4687661759e-05,-0.088685847819,2.0719337463
22599,1.4449400902,15.207288742,6.9313182831,6.859688282,5.096140012e-05,0.14617446065,1.8286873102
110546,2.434864521,14.42103672,4.8810782433,4.836977005,1.9552486265e-05,0.53240376711,2.1712231636
58577,1.6019663811,11.272275925,4.2752203941,4.3679375648,1.3375470189e-05,-0.037541031837,1.3126380444
97970,1.3002309799,6.1140823364,3.1658654213,3.2476592064,0.0,-0.68868929148,0.92461949587
62648,-0.67140936852,14.5554533,4.7307887077,5.4030828476,0.00011518914835,-0.25531971455,2.7135448456
110544,1.3574576378,14.938685417,5.1662755013,5.2698369026,1.1073181668e-05,0.14972946048,1.9953362942
25737,2.9907469749,11.469503403,7.0694952011,7.1018724442,7.4639763625e-05,-0.76378667355,1.2176331282
31945,-0.15710258484,21.391794205,7.7717647552,7.3687448502,6.7869586928e-05,0.51514297724,4.3925747871
39687,1.7454171181,18.351224899,5.9714756012,4.6906681061,7.5639962915e-07,1.5003528595,3.5561306477
43203,-0.38512420654,18.953573227,7.3439054489,7.4320135117,2.1714917239e-05,0.034541804343,3.7237653732
4537,8.2959833145,6.8549127579,0.60010665655,0.38161194324,2.0464321437e-07,2.3188481331,0.66012257338
32703,0.62676906586,16.261871338,3.9447667599,4.1495699883,0.00025712541537,0.75312536955,3.1360425949
39512,-0.21250629425,18.191049576,4.394100666,3.7930617332,0.0,0.68982160091,3.3542172909
56837,1.1781730652,7.3638701439,2.7659692764,2.7260682583,0.00033667715616,0.2256988585,0.8886975646
37018,0.27931809425,9.1985177994,2.3700039387,2.1189038754,0.00037030430394,0.75564980507,1.6214777231
49901,0.99084758759,12.848110199,2.886020422,2.4975607395,0.0,0.98473244905,1.9457654953
5013,0.62157440186,7.9501991272,2.0437676907,1.9242324829,0.0,0.75766736269,1.1466299295
51611,-0.21772241592,19.576135635,10.442116737,11.85157299,0.0,-0.87610423565,4.0489897728
29005,-0.81992125511,15.215503693,6.9200291634,7.7412323952,0.0,-0.41015329957,3.1346774101
11047,1.3817305565,7.381210804,2.7143311501,2.7147755623,8.7707645434e-05,0.10499925166,1.0107563734
1686,0.41710996628,12.307146072,2.5936152935,2.3047885895,0.0,0.84529674053,1.7936854362
121462,0.38079929352,9.8365659714,2.9829311371,3.0268163681,0.0,0.39660292864,1.485029459
19509,2.999080658,11.288266182,4.9865055084,5.0185422897,0.0001004103251,-0.95769524574,1.1317199469
1080,-0.60521435738,12.731593132,5.8976631165,6.5844736099,0.0,-0.57006317377,2.7802040577
75036,1.0388154984,15.092529297,7.7770586014,8.4333381653,0.0,-1.0871546268,2.3005952835
47952,1.6651997566,6.8237910271,2.7188222408,2.6479644775,8.3911472757e-06,0.54641634226,0.79546636343
5170,3.7185254097,9.3606042862,1.5451657772,1.3694554567,1.2187716493e-05,1.4077663422,0.9120888114
122882,0.12956786156,7.9616293907,3.1507883072,3.0753557682,6.9408539275e-05,0.29935088754,1.037227273
107992,0.10043001175,8.664896965,2.4543247223,2.36196208,0.0005246445071,0.45163500309,1.4776879549
53357,2.0938401222,14.074346542,4.5499124527,4.2576828003,0.00013272055367,0.79583364725,2.1415812969
529,0.9345972538,11.884435654,5.2742080688,5.1873502731,0.00037504863576,-0.035992823541,2.0004222393
6390,0.59554076195,10.333949089,3.1192877293,2.9439971447,9.1787333076e-06,0.61249953508,1.5027842522
71366,4.3959693909,13.120127678,7.6754374504,8.0982151031,0.00032987358281,-1.8787128925,2.0896036625
47467,4.4404911995,10.554116249,2.3775911331,2.3115477562,4.2675528675e-06,0.86545085907,0.8497903347
19590,1.5477542877,10.748254776,2.2130041122,1.853831768,3.4645985579e-05,1.1721963882,1.5008947849
46136,0.73693013191,8.6060342789,3.978051424,4.0556468964,8.4414396042e-06,-0.55256170034,1.4061391354
3906,0.65179014206,13.964362144,3.9482798576,3.7198040485,1.9212251573e-05,0.66863280535,1.8504544497
22598,1.7906398773,14.149611473,6.7202320099,6.7771000862,0.0,-0.61304628849,2.0680170059
111276,-0.55897641182,9.8369197845,3.8108885288,3.8250830173,0.0,0.10524054617,1.8587590456
37511,0.58580207825,18.733392715,7.0925226212,7.6504592896,0.0,-0.18213528395,3.2330908775
19443,1.7550401688,8.1330699921,2.9476773739,2.8044729233,0.00052368897013,0.9994699955,1.4119286537
31574,-0.31721591949,9.3964490891,3.4240748882,3.2451326847,0.0023255017586,0.41193217039,1.7209300995
23279,-0.10354113579,15.186682701,4.6511297226,4.4471716881,9.4763337984e-05,0.38242357969,2.667907238
80249,6.4240064621,12.656234741,1.7741310596,1.4612250328,0.00042747359839,2.1476063728,1.5083016157
7211,5.8481273651,10.616335869,2.4445319176,2.1667039394,5.5714659538e-05,1.7477484941,1.0241341591
41589,-0.39500713348,12.484116554,6.2849268913,6.6584467888,2.3793138098e-05,-0.59627103806,2.6849620342
23016,-1.117822051,8.1669692993,3.2649996281,3.5771467686,7.5110168837e-05,-0.012235502712,1.8413418531
11411,0.0023939609528,7.964348793,2.8058125973,2.8337116241,6.2693956693e-08,0.021483419463,1.2949217558
37423,-0.029803276062,14.501397133,5.6447076797,5.5751652718,6.0503076384e-05,0.027660744265,2.4130449295
14296,-0.022383928299,16.668590546,7.042620182,7.1898241043,0.0058018229902,-0.1135039255,3.2179811001
25637,0.43609046936,12.894552231,3.3732161522,3.2579889297,4.6296296205e-05,0.40011611581,1.6834117174
20664,-1.0934292078,14.409353256,5.837747097,6.011244297,0.0,-0.030590338632,2.9048848152
46111,-0.0067346096039,8.4657716751,3.6684932709,3.8641796112,0.0,-0.43173378706,1.6365451813
66139,-0.38169121742,21.420253754,10.874008179,11.607395172,0.00041239231359,-0.41933232546,4.9319882393
580,0.44091200829,12.971995354,6.1478071213,6.3721542358,3.8548234443e-05,-0.62719535828,2.2255315781
15995,-0.57331991196,15.200100899,5.1652402878,5.0328321457,4.4424872613e-05,0.47898846865,3.01440382
47388,0.39146566391,14.078203201,5.5796642303,5.6592874527,8.6646823547e-06,-0.32692918181,2.1131398678
26466,0.78876876831,1.7939035892,0.57506233454,0.54965031147,0.0061950315721,0.68229544163,0.26304361224
17603,1.2547698021,12.242240906,2.8639199734,2.2456097603,0.0,1.2910587788,2.1880466938
41291,-0.90554380417,16.859825134,6.3163776398,7.2020783424,5.5276885291e-08,-0.39107677341,3.5003361702
42745,0.58046030998,17.733160019,4.6003570557,3.7285847664,0.0015891100047,1.0481408834,3.4530792236
32891,2.2581110001,15.721468925,1.5329582691,1.0960823298,0.00091864203569,1.2907207012,1.4260742664
26171,-0.91949057579,13.715780258,5.6214504242,6.4141340256,0.0,-0.27944630384,2.9405694008
8915,7.3662996292,9.9181537628,6.010925293,6.1160545349,0.0,-1.9942148924,1.3662993908
46932,-0.86479878426,14.576987267,5.2809429169,6.0480427742,0.059708513319,0.01378436666,3.156678915
6670,0.43429541588,13.449111938,6.920214653,7.1413311958,0.00063930253964,-0.58701765537,2.1726152897
14365,0.51503586769,20.486257553,5.315015316,4.0713205338,0.0,1.1589883566,4.5455069542
24302,-0.53906750679,20.966598511,8.1814603806,8.2652273178,0.00021124325576,0.062971554697,3.5550670624
40242,2.7394208908,10.843830109,6.9167823792,7.2689170837,0.00041883048834,-1.5212730169,1.728793025
73957,0.20487999916,8.0651140213,2.2446901798,2.1880364418,0.0022829207592,0.49605894089,1.4557996988
23130,1.0726733208,11.00647068,4.3029289246,4.2722349167,0.0,0.12005503476,1.2974773645
38675,-1.1803050041,14.095085144,5.6099276543,6.1596903801,5.694488209e-05,-0.095727965236,3.3513855934
16033,0.61333703995,18.544219971,5.0454969406,4.1195306778,0.0,0.97452306747,3.5547883511
10439,5.6050157547,6.7211136818,4.4538474083,4.5093793869,0.00021343918343,-1.333059907,0.74424517155
123954,-0.16346549988,13.200079918,5.6734476089,6.0324277878,0.0004397307348,-0.4763264358,2.3783824444
42740,0.77607131004,15.637802124,3.8159115314,4.215690136,0.0078139044344,0.68769925833,2.5678257942
1949,-0.0057663917542,13.040661812,6.0372653008,6.1739730835,0.0,-0.49009609222,2.5170867443
12173,2.6593866348,7.0841293335,2.2444834709,2.1828196049,0.014239207841,1.263530612,1.1348865032
32491,-0.22377109528,7.4919633865,2.6404809952,2.4987425804,0.0,0.58641338348,1.5342212915
7459,-0.87012195587,11.156611443,5.2555246353,6.4691085815,5.6082186347e-05,-0.79951131344,2.7997829914
25402,3.676358223,8.2775945663,1.6011947393,1.5118317604,0.0,1.1669949293,0.91548967361
18325,-0.76124596596,15.187544823,5.431804657,5.0066509247,0.0,0.36404508352,2.9891774654
47054,3.8458843231,4.3718700409,0.6507371068,0.52996879816,0.0,1.6751471758,0.5729804635
66864,5.3305644989,13.755409241,2.6189703941,2.0440044403,0.00032948635635,2.1111862659,2.1717252731
28402,0.27345848083,15.592568398,3.529157877,2.7138025761,0.0,1.0273859501,3.2153422832
14870,-0.63481974602,18.545337677,4.430472374,2.6291697025,0.0,0.74068629742,4.404820919
39509,0.052867650986,8.6720170975,2.0441310406,1.9446730614,0.0,0.5550993681,1.2548587322
25928,15.044080734,9.8164672852,0.62897115946,0.38573431969,0.0,3.2342686653,0.80107396841
17462,0.63610482216,10.77503109,3.5276763439,3.2944123745,0.0,0.6162866354,1.7084451914
22023,-0.58088684082,15.305484772,4.0793056488,3.6001412868,0.0,0.4048140049,2.3389875889
14494,-0.97224974632,25.045331955,9.2810726166,9.8849163055,0.00021216331515,-0.13745997846,5.776995182
27676,0.25582265854,12.156353951,6.5754718781,6.5480847359,0.00017490447499,-0.11582858115,1.9092873335
12637,0.24589061737,16.536327362,5.6007275581,5.3850412369,0.012128238566,0.23755146563,2.8267872334
4135,1.4670653343,9.5014314651,1.8171161413,1.5954532623,0.0,1.2273094654,1.6336542368
32305,0.94411873817,9.2156333923,2.4798371792,2.3485884666,7.0181738465e-07,0.5949549675,1.3183525801
4400,0.3221385479,9.6530456543,3.1280710697,2.9225144386,8.6759955593e-06,0.62255954742,1.4272196293
15883,1.516272068,17.3679142,4.4910950661,4.2814359665,0.0,0.66378951073,2.1419448853
43084,-0.45202612877,15.139289856,5.9580497742,6.288974762,1.8664853997e-05,-0.21852786839,2.734965086
44235,0.45315289497,22.153388977,7.5081896782,8.1261911392,0.0015596145531,0.48564943671,4.0851721764
75387,0.39320397377,14.321586609,6.760518074,6.9816007614,0.0007236074307,-0.54948419333,2.4822719097
1604,2.0885105133,12.91838932,3.306176424,2.8008055687,0.0,1.330399394,2.2615375519
98684,-0.55716371536,16.580713272,7.6059484482,8.3234395981,0.0,-0.57767158747,3.4422466755
122714,-0.2157137394,8.9516105652,2.266122818,2.1860980988,0.00012357514061,0.44936704636,1.2982157469
26521,4.1112680435,10.248655319,6.02932024,6.2142219543,9.5671683084e-05,-1.4318611622,1.530877471
123943,1.174197197,15.934164047,3.9185116291,3.449660778,0.0076507781632,1.0493611097,2.4117605686
6529,0.73060297966,8.0265817642,1.4730001688,1.3863139153,2.1256748369e-05,0.84921342134,1.1974601746
45150,-0.16372561455,17.549863815,5.2353601456,3.9453752041,0.0014206013875,0.87338513136,4.0803933144
14729,-0.33636307716,14.97167778,3.927983284,3.2836623192,8.3413269749e-06,0.65666157007,2.7121708393
12538,0.29054117203,5.0205383301,1.9274607897,1.9204858541,0.012310266495,0.28117343783,0.74710267782
40522,-0.41089653969,18.169616699,8.8803453445,8.2018966675,0.0,0.46748653054,3.1965544224
124722,0.097731113434,17.795526505,6.0110239983,5.2309546471,0.0,0.74141836166,3.4886343479
28553,-0.60180974007,5.778192997,2.3339710236,2.3435189724,7.529319555e-05,-0.17667722702,1.0169250965
175,-0.9205892086,10.852041245,3.9031023979,3.9607357979,0.0024220093619,0.10247248411,2.1991825104
1878,0.88932561874,26.125146866,17.50084877,18.210775375,0.0016521766083,-1.1914702654,6.0361971855
69894,1.1412858963,10.963658333,4.5194587708,4.5794610977,0.0,-0.19313237071,1.5180180073
212,0.87430930138,10.22688961,2.7689938545,2.5576143265,0.0,0.77443307638,1.4815893173
11134,-0.32547974586,11.746193886,3.7196688652,3.4626646042,0.0,0.34349933267,1.9337060452
48187,0.00099563598633,14.443593979,3.714089632,2.3841433525,0.0,0.94913130999,3.0112915039
12486,0.60251307487,8.1177864075,4.1667838097,4.2971930504,0.0004525622644,-0.63149601221,1.3621668816
32083,1.5661358833,9.6573028564,3.1009225845,2.9347844124,0.00024275128089,0.78188502789,1.3264182806
122609,1.7725520134,18.96651268,5.6459650993,4.375108242,6.4427251345e-05,1.5768625736,3.5270309448
32300,2.0017552376,12.062075615,2.3582162857,2.0766010284,1.318435443e-05,1.1693749428,1.6968822479
1319,0.80708360672,8.2606859207,1.7197812796,1.4966459274,0.0,0.94133114815,1.3672708273
35478,-0.57811260223,9.2157287598,4.2494521141,4.6148180962,0.0054265120998,-0.43718016148,1.4946454763
43758,1.8865909576,21.834377289,4.7058815956,4.060292244,0.0,1.1810668707,3.1519114971
42041,0.315097332,12.642763138,4.0333313942,3.8362259865,0.0,0.40304687619,2.1764433384
32306,0.9734442234,11.337831497,2.5857877731,2.4231569767,0.00038178040995,0.75992566347,1.4721724987
11810,-1.1848566532,12.491118431,6.6046257019,7.0620565414,0.0093848034739,-0.064900659025,2.9657137394
21946,-0.25625133514,13.504171371,5.5737490654,5.7583856583,0.0,-0.27745634317,2.2958276272
97961,2.4480423927,4.2548890114,1.1810134649,1.1505221128,0.0,1.005186677,0.6136431098
24461,13.332977295,9.0913295746,1.5891287327,1.3499760628,0.00039209262468,3.0998570919,1.2308157682
32961,1.3748736382,4.8362088203,2.8531837463,2.9225950241,0.40936627984,-0.88977706432,0.74081295729
20024,1.9795656204,3.9016301632,0.62021648884,0.57599890232,0.0,1.0243729353,0.45154064894
20376,-1.0261112452,6.7718849182,2.2242701054,2.6105964184,0.0,-0.37222707272,1.3216462135
12522,7.3010778427,11.137403488,3.5536546707,3.5495364666,0.004376062192,0.9039529562,0.76414906979
40488,0.44573283195,5.8411026001,2.2217628956,2.3723692894,0.00076690607239,-0.036907922477,1.1313694715
16703,-0.20456814766,16.388149261,6.6564722061,7.020067215,6.4918340286e-06,-0.27574324608,2.8728196621
43616,-0.33485412598,13.168024063,5.0897455215,5.3442745209,0.071181587875,0.020914806053,2.9060547352
123951,-0.37697505951,14.79037571,6.1240243912,5.9499392509,0.0,0.17509907484,2.5997667313
14745,1.4690070152,9.8508663177,2.8051655293,2.6794810295,4.2608688091e-05,0.95016777515,1.3085387945
86671,-0.46341085434,12.468254089,4.7829623222,4.9475135803,4.1872346628e-05,-0.19653505087,2.4362823963
27231,0.26901388168,10.846240997,4.7142224312,4.9179244041,0.0,-0.47601634264,1.7455244064
15612,3.4308252335,9.580950737,2.0357377529,1.9165589809,2.4841878258e-05,1.3399784565,1.1784688234
16656,0.64778971672,14.96419239,4.9596385956,4.4550037384,0.00099042011425,0.885394454,2.5696763992
18374,-0.49820828438,15.569159508,7.1286725998,7.9064612389,2.3729571694e-05,-0.69489246607,3.4914574623
39448,-0.94465756416,18.1460495,8.1685590744,9.0015048981,9.1682151833e-05,-0.28805038333,4.3906493187
35456,-0.76053261757,8.8302564621,2.7160232067,2.6273653507,0.0011027480941,0.23942779005,1.6931942701
5147,0.52192306519,8.8743858337,2.0653851032,2.1460533142,2.0470175514e-05,0.32668718696,1.165994525
1710,1.9047570229,21.249107361,8.2833395004,8.1498250961,0.0,0.14472326636,2.7792086601
30025,0.2455470562,14.550593376,6.417951107,6.4746856689,0.00037607093691,-0.24220600724,2.4670469761
31121,8.4718198776,13.040385246,1.1670523882,0.49035739899,2.8239970561e-05,2.5260484219,1.5042816401
40038,1.9106984138,14.54756546,7.491414547,8.2704973221,0.0,-1.553242445,2.7434983253
81776,0.68137812614,11.941933632,3.7160620689,3.7158482075,0.00012070617959,0.16565816104,1.5881260633
32225,0.039677381516,11.822885513,5.5299129486,5.7733607292,0.00036108490895,-0.53322035074,2.0927743912
56839,1.0460700989,7.2176175117,2.998724699,2.8374700546,0.00036350265145,0.34570810199,0.89751762152
792,-0.37010669708,13.762569427,4.9264640808,4.8729643822,0.0001163676352,0.27301055193,2.3841195107
26732,-0.99743652344,12.011015892,5.8273835182,6.7303490639,0.00019204473938,-0.51367795467,2.5303769112
33214,-0.053235292435,17.470558167,6.2206554413,6.5755934715,0.0,0.44639956951,3.2961323261
3745,1.7847146988,10.561203003,3.0720217228,3.0068433285,0.00014496447693,0.76934814453,1.6418259144
18692,-1.0011523962,15.430682182,3.8923428059,2.9848666191,0.0,0.50933265686,3.278819561
32897,-0.94948768616,20.242418289,6.4648489952,5.6530475616,0.00037144334055,0.35195943713,4.2672748566
23855,-0.55914568901,22.303546906,6.5506367683,5.8490161896,0.00063132937066,0.53279876709,4.5023365021
55553,1.3896665573,14.187329292,5.5018835068,5.3827586174,0.0,0.38024741411,2.4594738483
48180,-0.022310018539,8.5465335846,2.9955489635,3.0400872231,0.0,-0.027138754725,1.4025118351
14996,-0.41607689857,19.727304459,5.8575005531,4.7650766373,3.7749404669e-07,0.70659643412,4.5603656769
28462,0.3401184082,13.442320824,5.5512037277,5.2968640327,0.0,0.046589862555,2.182546854
7845,2.916305542,13.542840004,8.0467290878,8.3208026886,6.5695523517e-05,-1.3276193142,2.1243760586
3738,0.47738695145,11.391722679,2.7367179394,2.5172100067,0.00064714619657,0.72318822145,1.6601426601
59975,-0.23098015785,13.194320679,4.3698468208,4.485935688,8.5195679276e-05,0.31895056367,2.394957304
122610,3.2770624161,18.337209702,5.0125160217,4.1727609634,7.6888791227e-05,1.7919280529,3.2804133892
34163,13.796689987,15.138448715,2.3057739735,2.542953968,0.0016413870035,2.7602102757,1.8232790232
37980,1.5323281288,9.6003112793,1.6995317936,1.411694169,0.00048897636589,1.1773887873,1.2304809093
4222,4.0009660721,9.5913982391,1.6376563311,1.4040087461,4.2834915803e-05,1.5236496925,1.0818659067
14694,-0.1752140522,13.004167557,2.7325708866,2.8673527241,0.0,0.40760487318,2.0288825035
20166,2.2602996826,14.471926689,3.3076488972,3.1714305878,1.3899318219e-05,0.77069848776,1.3543252945
5988,5.378241539,15.462522507,2.9501261711,2.5374093056,1.8176891899e-05,1.7967469692,1.508508563
115364,-0.4436249733,10.838441849,4.5322499275,4.63763237,0.0010564901168,-0.049403574318,2.1862080097
47331,0.84443712234,21.708370209,6.0541129112,5.3625440598,1.9722980142e-05,0.80000627041,3.2609558105
52362,-0.73101758957,9.5559301376,3.1073584557,3.3576664925,1.8800368196e-07,-0.22388277948,1.7022117376
15275,1.9929304123,9.62271595,2.3528966904,2.2155985832,0.0,0.99588036537,1.2663993835
1945,2.6928663254,12.08493042,5.6668581963,5.5380635262,0.0,-0.10722991079,1.7411909103
10454,0.16554117203,17.791379929,4.7657694817,4.0204463005,0.0038679726422,0.86393803358,2.796397686
50059,2.1982502937,19.513870239,4.2779884338,3.2173941135,0.0,1.52285254,3.2219371796
42245,0.33630371094,11.914157867,3.8723092079,3.4520609379,8.6100053522e-06,0.85214656591,1.8755664825
39004,-0.16282653809,9.0638170242,3.9045677185,4.0889759064,0.0,-0.40168493986,1.6748000383
17349,0.27844142914,9.0443153381,2.9699225426,2.9751772881,0.0,0.062870956957,1.3102132082
25815,-0.4895195961,9.5513458252,3.8760528564,4.0587997437,1.7185300749e-05,0.089791037142,2.0170533657
11976,-0.43863463402,9.8552436829,3.5548312664,3.7004742622,8.1842204963e-05,-0.042281646281,1.901976943
66665,-0.021993398666,7.9047393799,2.0874121189,2.097949028,8.4318162408e-06,0.27579408884,1.0565122366
48975,-0.80207252502,15.235200882,4.5739569664,4.190735817,0.0,0.40627455711,3.1055543423
49811,1.9132657051,9.7120733261,3.484672308,3.4084873199,4.7477082262e-05,0.087054304779,1.082942009
21185,0.35368704796,11.990903854,3.9241175652,4.0904021263,2.015903533e-07,-0.28331440687,1.805993557
44097,8.2509088516,13.352231026,3.8093450069,3.8214194775,0.00012233779125,0.24194598198,0.96413606405
45099,1.5110554695,30.995735168,19.278820038,18.993955612,6.2312111855,0.93376785517,3.6896953583
33070,0.56513595581,12.329489708,3.5057952404,3.2217421532,8.9446039055e-06,0.79439294338,1.9910894632
122704,0.47585606575,7.9148917198,2.7631061077,2.7096645832,6.7824919824e-05,0.37204995751,0.99531382322
118594,0.45191478729,12.121973991,3.5967142582,3.4714429379,7.1163913162e-06,0.47435650229,1.6373938322
30309,0.66330862045,13.693922043,6.1631646156,5.8784713745,9.5545314252e-05,0.45227465034,2.3562879562
47712,4.5652909279,12.293196678,1.2117967606,0.65936338902,0.0,1.8917957544,1.4218649864
36302,2.5376338959,12.417297363,2.4232871532,1.7390239239,8.5428800958e-05,1.7550228834,2.1206009388
12815,0.57148885727,14.028150558,4.2877602577,3.7617328167,0.0,0.82883524895,2.2355446815
17591,8.4723243713,18.246858597,3.431607008,2.8807382584,8.4942503236e-06,2.436205864,2.4556515217
44820,-0.093898057938,14.68072319,7.4935479164,7.4555420876,0.00013469769328,-0.2568166852,2.9247944355
40520,-0.18337631226,20.537919998,5.0021882057,2.0355513096,2.0676827262e-05,1.1014455557,5.0713825226
52694,1.4680113792,9.6663513184,4.9228143692,5.0106124878,0.00076513033127,-0.81972497702,1.5923908949
15202,-0.13597559929,16.167308807,6.0502181053,4.9773116112,2.0010209482e-05,0.89322668314,3.322183609
39540,-1.1412537098,14.740118027,3.9087502956,4.1243047714,0.0,-0.016138499603,2.3795473576
50291,1.8695397377,17.15442276,4.560239315,4.267226696,0.0043535651639,0.91728395224,2.3076798916
76438,1.0312423706,6.0702261925,3.422232151,3.6817560196,0.0,-1.0980620384,1.1268309355
5045,0.0041389465332,14.965612411,6.746301651,6.9357862473,1.7193706299e-05,-0.33736854792,2.6699211597
9512,-0.0071420669556,12.498004913,4.9897518158,4.9966835976,1.4955820916e-05,-0.075580179691,1.8722224236
