track_id,social_features.artist_discovery,social_features.artist_familiarity,social_features.artist_hotttnesss,social_features.song_currency,social_features.song_hotttnesss
32675,0.3914911088,0.295297,0.408983,0.0001230769,0.093527
124857,0.4308083945,0.456871,0.486749,0.0,0.0
4005,0.2762185087,0.251526,0.28856,0.0,0.0
3492,0.4403366801,0.367764,0.460011,7.89474e-05,0.080559
66851,0.4573390129,0.32954,0.477773,3.54331e-05,0.065317
367,0.3818764359,0.493007,0.45409,0.0,0.0
41593,0.2730261441,0.221566,0.285225,0.0005,0.070213
18779,0.127430388,0.228776,0.133124,0.00025,0.0443
39588,0.440651609,0.338019,0.46034,0.000140625,0.052847
53900,0.3130680641,0.249475,0.327056,0.0,0.0
41974,0.4697801411,0.391088,0.49077,0.0,0.0
32907,0.285719024,0.187253,0.298485,0.0,0.0
20461,0.3996256558,0.138453,0.417481,0.0,0.0
14529,0.2956110467,0.237715,0.308819,0.0,0.0
46639,0.298532515,0.258276,0.311871,0.00025,0.044046
23173,0.4050100788,0.341445,0.423106,0.0,0.0
28608,0.4185826538,0.317248,0.437285,0.0,0.0
19242,0.2053547154,0.285253,0.21453,0.0,0.0
42424,0.2832780856,0.242286,0.295935,0.0,0.0
4453,0.2637218611,0.262268,0.275505,0.0,0.0
40518,0.2956043461,0.244396,0.308812,0.0,0.0
123948,0.3915456709,0.290865,0.40904,3.33333e-05,0.03855
4706,0.300486223,0.248524,0.313912,0.0,0.0
37908,0.5323610166,0.358411,0.556147,2.17391e-05,0.043313
19673,0.1858578392,0.250515,0.194162,0.0,0.0
71486,0.3295544495,0.199239,0.344279,0.0,0.0
19448,0.449557977,0.550371,0.581754,0.0,0.0
1645,0.4605801963,0.357818,0.481159,0.0,0.0
41670,0.2630479707,0.250284,0.274801,0.0,0.0
28777,0.3050081811,0.226516,0.318636,0.0,0.0
17631,0.1473302583,0.063947,0.153913,0.00025,0.04028
13841,0.3311788701,0.29173,0.345976,0.0,0.0
11615,0.2522944403,0.105059,0.263567,0.00025,0.037729
6787,0.3840141793,0.295117,0.401172,0.0,0.0
50610,0.2525404486,0.331413,0.263824,0.0,0.0
49363,0.1233621572,0.218428,0.128874,0.00025,0.0443
32756,0.3775978615,0.306218,0.394469,5e-05,0.03855
4085,0.3697169806,0.278931,0.386236,0.0,0.0
49442,0.4241245783,0.483369,0.497432,0.0,0.0
56840,0.339918387,0.312581,0.355106,0.0,0.0
1373,0.2810410373,0.26689,0.293598,0.0,0.0
3650,0.4337157163,0.480956,0.506939,0.0005747126,0.162802
26926,0.3474259479,0.358404,0.362949,8.33333e-05,0.03855
825,0.1216831745,0.164787,0.12712,0.0,0.0
3686,0.3212715318,0.315041,0.335626,0.0,0.0
114883,0.1867145608,0.142425,0.195057,0.00025,0.04028
14336,0.1872247648,0.282711,0.19559,0.00025,0.04425
3761,0.4448698868,0.461449,0.505866,0.0,0.0
3402,0.2722785469,0.259206,0.284444,0.0,0.0
877,0.4054360465,0.36921,0.423551,0.0,0.0
43814,0.2487143972,0.041604,0.259827,0.0,0.0
31152,0.3188526096,0.298516,0.333099,0.0,0.0
37727,0.427020344,0.532286,0.53775,0.0040839623,0.275077
32214,0.3401136621,0.165605,0.35531,0.0001666667,0.087605
10827,0.4255562767,0.412213,0.452051,0.0,0.0
1526,0.2938095384,0.220324,0.306937,0.0,0.0
37635,0.3937348577,0.298517,0.411327,0.0,0.0
4258,0.4112276624,0.511817,0.502474,0.0,0.0
4266,0.1745060396,0.25327,0.182303,0.0,0.0
4683,0.4198199441,0.537123,0.532516,0.0,0.0
10485,0.4435252158,0.361999,0.463342,0.00025,0.084411
27566,0.2471885714,0.183638,0.258233,0.000125,0.069811
16592,0.2091424775,0.246852,0.218487,0.0,0.0
124715,0.4034536216,0.35754,0.42148,0.0,0.0
31942,0.1887486761,0.241264,0.197182,0.0,0.0
26700,0.1228797129,0.144525,0.12837,0.00025,0.037729
1321,0.1082063226,0.035767,0.113041,0.0,0.0
46085,0.2432160637,0.252286,0.254083,0.0,0.0
11628,0.4630575095,0.355724,0.483747,4e-05,0.038138
31135,0.2900447498,0.190033,0.303004,0.0,0.0
33634,0.3436089274,0.467579,0.394098,0.0,0.0
28778,0.2969716717,0.418475,0.318179,0.0,0.0
18022,0.2791801807,0.05513,0.291654,0.0,0.0
48525,0.3902964848,0.368953,0.407735,0.0,0.0
123470,0.383817947,0.235855,0.400967,0.0001125,0.077099
69889,0.3950701946,0.321507,0.412722,0.0,0.0
40133,0.191875949,0.115442,0.200449,0.0,0.0
14226,0.2960245704,0.315259,0.309251,0.0,0.0
19333,0.5446687747,0.419721,0.584563,0.0036056285,0.346907
10184,0.2444652499,0.264086,0.255388,0.00225,0.14716
1430,0.2744055136,0.203677,0.286666,0.0,0.0
3905,0.4257295193,0.459969,0.483099,0.0,0.0
19246,0.4939351561,0.489647,0.58452,0.0142417052,0.357563
5088,0.3025863873,0.262887,0.316106,0.0,0.0
5272,0.3604088687,0.332879,0.376512,0.0,0.0
20132,0.2538872723,0.067547,0.265231,0.00025,0.044365
5280,0.3812439535,0.329305,0.398278,0.0,0.0
38839,0.3044242703,0.287702,0.318026,0.0001666667,0.03855
49352,0.4424569462,0.347391,0.462226,0.0,0.002996
34484,0.1825850673,0.184149,0.190743,0.0,0.0
12110,0.2562602473,0.190669,0.26771,0.0,0.0
23515,0.3222775813,0.284111,0.336677,0.0,0.0
16063,0.3678877126,0.339517,0.384325,0.0,0.0
17590,0.5100553808,0.592416,0.70492,0.0007382413,0.234142
5180,0.4069886748,0.332652,0.425173,0.0,0.022485
75681,0.4689846823,0.357594,0.489939,0.0,0.0
28320,0.3213988434,0.233326,0.335759,0.0,0.0
4493,0.1604596354,0.113373,0.167629,0.00025,0.04425
16697,0.4689846823,0.357594,0.489939,0.0,0.0
34473,0.1825850673,0.184149,0.190743,0.0,0.0
71367,0.4027490998,0.322543,0.420744,0.0001052632,0.0611
39937,0.242930809,0.205004,0.253785,0.0,0.0
1795,0.1053767484,0.162315,0.110085,0.0,0.0
66133,0.4850280129,0.509875,0.590975,0.0004186047,0.205721
13117,0.2091424775,0.246852,0.218487,0.0,0.0
23461,0.2990609064,0.202287,0.312423,0.001,0.093527
28601,0.215910099,0.134172,0.225557,7.14286e-05,0.044365
42420,0.2832780856,0.242286,0.295935,8.33333e-05,0.0385
12794,0.3800889366,0.546272,0.488807,0.0,0.0
11537,0.2191110787,0.265589,0.228901,0.0,0.0
19465,0.464684115,0.687647,0.759353,0.0,0.0
93830,0.2625952005,0.23423,0.274328,0.0,0.0
19776,0.3286718828,0.293969,0.343357,0.0,0.0
10809,0.1595043191,0.208794,0.166631,0.0,0.0
62880,0.471946657,0.424546,0.509882,0.0006808511,0.181073
104693,0.4328540072,0.376709,0.452194,5.26316e-05,0.063842
35953,0.2597761559,0.233473,0.271383,0.0,0.0
73947,0.3968784035,0.353487,0.414611,0.0,0.0
36325,0.2530516098,0.224753,0.264358,0.0,0.0
33327,0.4566163037,0.313665,0.477018,0.0001355932,0.090393
40280,0.2249693309,0.287535,0.235021,0.001,0.087605
111269,0.3980155936,0.283881,0.415799,0.0,0.010284
23355,0.3799738016,0.433036,0.415344,0.0,0.0
48693,0.0969138713,0.125459,0.101244,0.0,0.0
27472,0.396963597,0.32998,0.4147,0.0,0.0
112364,0.4091232994,0.3049,0.427403,5.55556e-05,0.04028
1188,0.2762185087,0.251526,0.28856,0.0,0.0
3855,0.4202989686,0.355992,0.439078,0.0,0.0
27565,0.2471885714,0.183638,0.258233,0.0001428571,0.069811
20452,0.2580732424,0.166289,0.269604,0.0,0.0
34703,0.2597761559,0.233473,0.271383,0.0,0.0
17321,0.1633341994,0.262325,0.170632,0.0,0.0
829,0.1216831745,0.164787,0.12712,0.0,0.0
112566,0.4599235359,0.196805,0.480473,0.0001764706,0.081825
16587,0.2091424775,0.246852,0.218487,0.0,0.0
23563,0.150593458,0.196942,0.157322,0.00025,0.040883
46149,0.4010911761,0.322268,0.419012,9.52381e-05,0.110177
3884,0.3457038897,0.297097,0.36115,0.0001666667,0.044046
23852,0.4745953824,0.470464,0.546547,7.6923e-06,0.0443
37902,0.5323610166,0.358411,0.556147,0.0,0.0
29819,0.5100553808,0.592416,0.70492,0.028509139,0.397181
39181,0.0729668293,0.038979,0.076227,0.0,0.0
111273,0.3980155936,0.283881,0.415799,0.0,0.012892
23163,0.2578502076,0.11352,0.269371,0.0,0.0
31026,0.3322059787,0.245147,0.347049,0.0,0.0
33709,0.2628976854,0.327014,0.274644,0.0,0.0
44155,0.3502497786,0.318619,0.365899,0.0,0.0
41398,0.2527749701,0.067394,0.264069,0.0,0.0
3,0.3889898648,0.38674,0.40637,0.0,0.0
50416,0.3711078369,0.324442,0.387689,4.54545e-05,0.03855
363,0.3818764359,0.493007,0.45409,0.0,0.0
53247,0.3364924581,0.30917,0.351527,0.0002857143,0.070213
50752,0.2087739437,0.29077,0.218102,0.0,0.0
75901,0.4009172099,0.45929,0.454511,0.0,0.0
102278,0.482995669,0.385699,0.504576,0.0001096491,0.114513
32341,0.129131387,0.15276,0.134901,0.0,0.0
32451,0.4108075583,0.486924,0.48426,8.68056e-05,0.114513
78132,0.4694124791,0.41884,0.503186,0.0002325581,0.149838
24803,0.2567541784,0.27209,0.268226,0.0,0.0
35468,0.4408457395,0.537326,0.559356,0.0,0.0
22354,0.2815703859,0.255033,0.294151,0.0,0.0
36037,0.4185826538,0.317248,0.437285,0.0,0.0
97580,0.404001155,0.61852,0.582867,0.0,0.0
1546,0.428265043,0.359164,0.4474,0.000125,0.080559
49092,0.2583728556,0.199418,0.269917,0.0005,0.0598
13555,0.2496888581,0.19345,0.260845,0.0,0.0
30379,0.0812296452,0.095604,0.084859,0.0,0.024448
38767,0.1430198482,0.097173,0.14941,0.00175,0.131913
97907,0.2721655937,0.282305,0.284326,0.0,0.0
16579,0.3333091705,0.439997,0.367857,9.0909e-06,0.03855
19744,0.3286718828,0.293969,0.343357,0.0,0.0
34546,0.2698500524,0.184198,0.281907,0.0,0.0
3362,0.3459029937,0.371877,0.361358,0.0,0.0
43151,0.5284497406,0.567285,0.701864,0.0001849057,0.173074
52359,0.4717222493,0.468351,0.541624,0.0005215517,0.158813
347,0.3818764359,0.493007,0.45409,0.0,0.0
28062,0.2168328695,0.263222,0.226521,0.0005,0.0598
46856,0.1658699037,0.274876,0.173281,0.0,0.0
12505,0.1232319738,0.264185,0.128738,0.00025,0.04425
34710,0.2597761559,0.233473,0.271383,0.0,0.0
111908,0.3824157674,0.420862,0.411069,0.0,0.0
249,0.3334800529,0.316331,0.34838,0.0,0.0
36549,0.1128852665,0.033142,0.117929,0.0,0.0
40236,0.4435252158,0.361999,0.463342,0.0003478261,0.137298
4204,0.3586459477,0.588108,0.492246,0.0007377522,0.203187
45135,0.4051201604,0.293548,0.423221,5e-05,0.0
87559,0.4552709312,0.428904,0.494824,0.0001385281,0.140269
22310,0.4623823351,0.405026,0.486367,0.0,0.051885
63918,0.3068623371,0.254818,0.320573,0.0,0.0
17625,0.2298167475,0.268566,0.240085,0.0,0.0
39738,0.2673258349,0.25354,0.27927,0.0,0.0
19507,0.3948366303,0.348157,0.412478,0.0,0.0
18719,0.3845502285,0.326484,0.401732,0.0,0.0
75213,0.3291600705,0.24865,0.343867,0.0,0.0
113336,0.2613575011,0.057022,0.273035,0.0005,0.0611
16696,0.4689846823,0.357594,0.489939,0.0,0.0
21228,0.3120572284,0.172547,0.326,0.0,0.0
3648,0.4337157163,0.480956,0.506939,0.0010868263,0.253018
11349,0.2572251359,0.18799,0.268718,0.0,0.0
30304,0.1494457383,0.249981,0.156123,0.0,0.0
4365,0.4077888347,0.498795,0.488954,0.0,0.0
48189,0.3437654974,0.174914,0.359125,0.000125,0.0385
1609,0.2545171301,0.289435,0.265889,0.0,0.0
19705,0.3965136986,0.319191,0.41423,3.57143e-05,0.0
11415,0.3285512717,0.225788,0.343231,0.000125,0.0385
47916,0.4894768378,0.412023,0.519816,0.0008797565,0.22697
12042,0.3459881873,0.319272,0.361447,4.65116e-05,0.068649
11933,0.2972814144,0.316736,0.310564,7.40741e-05,0.069692
47322,0.1036307595,0.031626,0.108261,0.0,0.0
52960,0.331435408,0.286996,0.346244,0.0002,0.069811
32494,0.282138981,0.254317,0.294745,0.0,0.0
51421,0.3991441687,0.301683,0.416978,0.0002892857,0.128059
34410,0.0964295125,0.047962,0.100738,0.0,0.0
51635,0.365047609,0.274016,0.381358,0.0003103448,0.110698
2128,0.2522944403,0.105059,0.263567,0.0,0.0
3790,0.4529167898,0.419774,0.486126,5.618e-06,0.022378
50825,0.1950214093,0.160119,0.203735,0.0,0.0
7935,0.2557797175,0.307528,0.267208,0.0,0.0
9194,0.4661445432,0.441104,0.51525,0.0,0.0
18723,0.3845502285,0.326484,0.401732,0.0,0.0
98587,0.404001155,0.61852,0.582867,0.0,0.0
9989,0.4616254922,0.383847,0.482251,4.16667e-05,0.080559
36301,0.1026629992,0.036149,0.10725,0.00025,0.041704
4759,0.4403366801,0.367764,0.460011,0.0001714286,0.10285
75910,0.4009172099,0.45929,0.454511,0.0,0.0
44200,0.4500975622,0.395229,0.470208,0.0,0.0
20743,0.3709910548,0.294839,0.387567,0.0,0.0
4114,0.4085097145,0.379566,0.426762,2.27273e-05,0.069811
47071,0.3448816285,0.093135,0.360291,1.78571e-05,0.044365
21076,0.4041054958,0.394605,0.422161,0.0,0.0
15274,0.4166608313,0.439607,0.4596,7.03125e-05,0.05472
21089,0.4631580187,0.391173,0.483852,0.0,0.0
78247,0.4661398398,0.407386,0.491903,0.0002962963,0.176146
23530,0.3222775813,0.284111,0.336677,0.0,0.0
711,0.1272590437,0.189058,0.132945,0.00025,0.037729
11046,0.2625952005,0.23423,0.274328,0.0,0.0
96685,0.2585920615,0.062922,0.270146,0.00025,0.0
20142,0.3512443414,0.288913,0.366938,0.0,0.0
28171,0.1116274653,0.072357,0.116615,0.0,0.0
46757,0.508062671,0.342493,0.530763,1.04167e-05,0.068649
24793,0.2567541784,0.27209,0.268226,0.0,0.0
10029,0.4842208949,0.448233,0.540551,0.0,0.0
783,0.1053767484,0.162315,0.110085,0.0,0.0
23135,0.2578502076,0.11352,0.269371,0.0,0.0
3360,0.3459029937,0.371877,0.361358,0.0,0.0
16589,0.2091424775,0.246852,0.218487,0.0,0.0
10794,0.4541657929,0.340155,0.474458,7.76398e-05,0.104122
17637,0.1473302583,0.063947,0.153913,0.00025,0.04028
10942,0.2567541784,0.27209,0.268226,0.0,0.0
189,0.4239993671,0.403155,0.444855,0.0,0.0
32176,0.3466448476,0.23543,0.362133,0.0001,0.0
16334,0.2051737988,0.082875,0.214341,0.00275,0.135259
13714,0.3150868638,0.23241,0.329165,0.0001216216,0.077099
38329,0.1320892301,0.055108,0.137991,0.0,0.0
364,0.3818764359,0.493007,0.45409,0.0,0.0
20133,0.2538872723,0.067547,0.265231,0.00025,0.044365
14689,0.3970803792,0.333901,0.414822,0.0,0.0
4208,0.3586459477,0.588108,0.492246,0.0018681447,0.229612
399,0.3151845013,0.174392,0.329267,0.0,0.0
12350,0.3293189708,0.28936,0.344033,5.55556e-05,0.043971
25738,0.3594382367,0.322582,0.375498,0.0,0.0
34354,0.1477179367,0.21352,0.154318,0.0,0.0
49429,0.4792883143,0.388416,0.500703,0.0,0.0
121591,0.4326903208,0.394697,0.452023,4.25532e-05,0.063842
69887,0.3950701946,0.321507,0.412722,1.31579e-05,0.0385
110861,0.4040777361,0.335276,0.422132,0.0122417355,0.309825
14413,0.3666057556,0.435493,0.402093,0.0,0.0
91052,0.2980682581,0.069381,0.311386,0.0,0.0
9547,0.3902964848,0.368953,0.407735,0.0,0.0
3628,0.3937903771,0.346213,0.411385,0.0,0.0
8910,0.4219281753,0.343358,0.44078,0.0001184211,0.086626
334,0.3818764359,0.493007,0.45409,0.0,0.0
307,0.3818764359,0.493007,0.45409,0.0,0.0
50067,0.1086523921,0.193216,0.113507,0.0,0.0
107552,0.4367064051,0.557771,0.571551,0.0003459459,0.181073
32636,0.4310994032,0.347254,0.450361,0.0001689655,0.083892
62882,0.471946657,0.424546,0.509882,0.0,0.0
3520,0.4355968293,0.441318,0.481627,0.0001702128,0.150528
44766,0.3491845489,0.407734,0.368659,0.0,0.0
50816,0.2625952005,0.23423,0.274328,0.0,0.0
24229,0.4679848545,0.416067,0.499752,0.0001801471,0.14427
48493,0.1300493713,0.038997,0.13586,0.0,0.0
32087,0.4600728639,0.397165,0.480629,0.0001136364,0.088907
48399,0.2926953218,0.163549,0.305773,0.0,0.0
7844,0.2774571653,0.26078,0.289854,0.00025,0.040883
12194,0.2567541784,0.27209,0.268226,0.0,0.0
36329,0.2530516098,0.224753,0.264358,0.0,0.0
6655,0.3294261806,0.11241,0.344145,0.0,0.0
115392,0.366985044,0.325918,0.383382,0.0,0.0
3494,0.4403366801,0.367764,0.460011,0.0,0.0
26530,0.2551153993,0.271908,0.266514,0.0,0.0
28729,0.1614982308,0.083471,0.168714,0.0001666667,0.04028
39002,0.168526219,0.060531,0.176056,0.00075,0.075459
116544,0.1569217105,0.178182,0.163933,0.0,0.0
22375,0.2815703859,0.255033,0.294151,0.0,0.0
39812,0.2890779468,0.187149,0.301994,0.0005,0.070213
16062,0.3678877126,0.339517,0.384325,0.0,0.0
48826,0.148365982,0.157544,0.154995,0.0,0.0
30032,0.4323093429,0.370736,0.451625,0.0001538462,0.068649
16594,0.3469310596,0.243063,0.362432,0.0,0.0
17498,0.2929218876,0.424394,0.316401,0.0,0.0
124710,0.4034536216,0.35754,0.42148,0.0,0.0
13197,0.3528966482,0.47131,0.406883,0.0,0.0
38770,0.3970039302,0.487585,0.46843,0.0,0.0
37017,0.3434467396,0.295153,0.358792,0.0,0.0
17461,0.1082484407,0.054468,0.113085,0.0,0.0
47548,0.1835355974,0.05768,0.191736,0.0,0.0
12791,0.3800889366,0.546272,0.488807,0.0,0.0
12098,0.3222775813,0.284111,0.336677,0.0,0.0
19605,0.0922741738,0.051992,0.096397,0.00025,0.037729
70903,0.4459240361,0.336082,0.465848,2.94118e-05,0.043313
28832,0.2893632015,0.179754,0.302292,0.00075,0.081208
53497,0.217229163,0.132214,0.226935,0.0,0.0
50449,0.4721272709,0.397116,0.493222,0.0,0.0
19260,0.4939351561,0.489647,0.58452,0.0053831886,0.307029
1064,0.3189780068,0.296895,0.33323,0.0,0.0
3603,0.3877942836,0.293734,0.405121,0.0,0.0
29530,0.4495854437,0.308431,0.469673,0.0,0.0
28408,0.121133724,0.215253,0.126546,0.0,0.0
48369,0.5297052539,0.505329,0.641163,0.0001693122,0.140427
116574,0.3312401329,0.229211,0.34604,0.0002857143,0.064356
7209,0.3353949842,0.449513,0.375079,0.0,0.0
10482,0.4435252158,0.361999,0.463342,4.25532e-05,0.068649
31554,0.1840544165,0.14391,0.192278,0.0,0.0
4463,0.4382612554,0.474103,0.507303,0.0003795066,0.171181
572,0.2540720178,0.15907,0.265424,0.00025,0.04028
81782,0.4287934343,0.33687,0.447952,0.0,0.0
28099,0.3684429065,0.195033,0.384905,0.0,0.0
17785,0.2906669498,0.262889,0.303654,0.00075,0.075459
11956,0.3750554566,0.344523,0.391813,0.0006666667,0.068649
39258,0.0913734196,0.035778,0.095456,0.00025,0.041133
41294,0.3102270032,0.311887,0.324088,0.00025,0.03855
29023,0.2985765476,0.272331,0.311917,0.0,0.0
38670,0.3585566272,0.198606,0.374577,3.125e-05,0.03855
22376,0.2815703859,0.255033,0.294151,0.0,0.0
11734,0.2550014889,0.187031,0.266395,0.0,0.0
80244,0.4752917911,0.400642,0.496963,0.0,0.0
40034,0.2915016551,0.169567,0.304526,0.0,0.0
1715,0.1044185605,0.190371,0.109084,0.0,0.0
15633,0.2936850984,0.144244,0.306807,0.00025,0.0443
34349,0.1477179367,0.21352,0.154318,0.00025,0.04425
3920,0.304679851,0.296572,0.318293,0.0,0.0
7787,0.2444212173,0.251543,0.255342,0.00025,0.04425
122899,0.2607582747,0.214193,0.272409,0.0,0.0
3782,0.4529167898,0.419774,0.486126,6.64894e-05,0.107601
10120,0.0928887159,0.186824,0.097039,0.0,0.0
22097,0.3334963258,0.320535,0.348397,0.0,0.0
7503,0.3569867193,0.467533,0.409415,0.0,0.0
40134,0.191875949,0.115442,0.200449,0.00125,0.097529
28306,0.2954846923,0.294332,0.308687,0.0,0.0
4001,0.2762185087,0.251526,0.28856,0.0,0.0
92033,0.2988886048,0.188252,0.312243,0.0,0.0
1745,0.1198175317,0.133237,0.125171,0.0,0.0
111278,0.3980155936,0.283881,0.415799,0.00075,0.102981
48184,0.3437654974,0.174914,0.359125,0.00025,0.0385
9993,0.4616254922,0.383847,0.482251,0.0,0.0
36548,0.1128852665,0.033142,0.117929,0.0,0.0
30486,0.1956311653,0.246433,0.204372,0.0,0.0
26011,0.4914920493,0.361626,0.513452,0.0003550725,0.083196
41494,0.3097550885,0.249174,0.323595,0.0,0.0
64827,0.3893210666,0.305689,0.406716,1.08696e-05,0.03855
37020,0.3434467396,0.295153,0.358792,0.0,0.0
11058,0.2625952005,0.23423,0.274328,0.0,0.0
1944,0.2468315243,0.213441,0.25786,0.00125,0.133914
32663,0.1463653697,0.090265,0.152905,0.0,0.0
41095,0.3597598662,0.188902,0.375834,2.77778e-05,0.0
32923,0.0,0.115816,0.0,0.0,0.0
47629,0.0961748891,0.125469,0.100472,0.0,0.0
27363,0.3441024427,0.298604,0.359477,0.0,0.0
123684,0.471177698,0.363681,0.49223,0.0002215385,0.106089
98669,0.3369031101,0.292715,0.351956,0.0,0.0
48616,0.3225886813,0.249743,0.337002,5.55556e-05,0.043971
27292,0.214566147,0.199917,0.224153,0.00025,0.039431
19597,0.3066134571,0.274922,0.320313,0.0,0.0
38542,0.3261725533,0.299446,0.340746,0.0,0.0
66140,0.4850280129,0.509875,0.590975,0.0004540338,0.200392
42048,0.2820470868,0.259194,0.294649,7.14286e-05,0.044046
49900,0.2813234204,0.199824,0.293893,0.00075,0.080559
15646,0.2936850984,0.144244,0.306807,0.0,0.0
111662,0.2669908042,0.206698,0.27892,0.0,0.0
68277,0.4849388475,0.335128,0.506606,0.0005,0.0
48612,0.3225886813,0.249743,0.337002,8.33333e-05,0.043971
1700,0.413261408,0.386032,0.431726,1.06383e-05,0.0443
122625,0.2896656865,0.286885,0.302608,0.00075,0.0885
26737,0.3800889366,0.546272,0.488807,0.0,0.0
13716,0.3150868638,0.23241,0.329165,5.71429e-05,0.0611
109514,0.4431136065,0.279967,0.462912,6.25e-05,0.068649
24051,0.3649206762,0.400958,0.381724,0.0,0.0
39169,0.3010509891,0.165844,0.314502,0.0001,0.03855
1698,0.413261408,0.386032,0.431726,4.73684e-05,0.0
37917,0.325453673,0.265698,0.339995,8.33333e-05,0.0611
65217,0.4166614917,0.308587,0.435278,0.0,0.0
4772,0.4455961266,0.712848,0.765897,0.0,0.0
13222,0.3443752534,0.278146,0.359762,4.16667e-05,0.043326
60752,0.491756952,0.45828,0.556707,0.0002833333,0.184726
81712,0.4287934343,0.33687,0.447952,0.0,0.0
33166,0.4598062412,0.461933,0.523205,0.0027034221,0.264792
35605,0.6355643906,0.416715,0.67931,0.0,0.0
41977,0.51698119,0.380792,0.54008,0.0,0.0
46128,0.119491116,0.145933,0.12483,0.0,0.0
22024,0.1379857716,0.06464,0.144151,0.00125,0.101929
23121,0.2578502076,0.11352,0.269371,0.0,0.0
42477,0.3210255234,0.238202,0.335369,3.57143e-05,0.0443
75396,0.5017238889,0.330945,0.524141,0.0,0.008492
41090,0.3431643565,0.320379,0.358497,0.0,0.0
97967,0.2721655937,0.282305,0.284326,0.0,0.0
18805,0.3649206762,0.400958,0.381724,0.0,0.0
17992,0.3277720859,0.276995,0.342417,0.00025,0.03855
655,0.16408754,0.214879,0.171419,0.0,0.0
37125,0.3727025834,0.208061,0.389355,0.0005,0.069811
3805,0.4026141302,0.260513,0.420603,0.0,0.0
33061,0.2744619903,0.284427,0.286725,0.0,0.0
14664,0.4471063002,0.437959,0.49206,0.0,0.0
34427,0.4225273681,0.495117,0.503952,0.0003396226,0.161276
31149,0.3225015733,0.229945,0.336911,0.0005,0.063842
8514,0.401642541,0.352017,0.419588,6.45161e-05,0.068649
93712,0.4370954967,0.37775,0.456625,9.57447e-05,0.04812
4449,0.2637218611,0.262268,0.275505,0.0,0.0
66096,0.2800684908,0.258569,0.292582,0.0005,0.0
28810,0.2893632015,0.179754,0.302292,0.0015,0.11399
39447,0.4256805199,0.282872,0.4447,0.000125,0.043307
28418,0.1362187236,0.16799,0.142305,0.0,0.0
15637,0.2936850984,0.144244,0.306807,0.0,0.0
19904,0.2043381363,0.223263,0.213468,0.0,0.0
12413,0.5070672492,0.545177,0.651026,0.0,0.0
5165,0.3184448293,0.25929,0.332673,0.0,0.0
37416,0.2506748058,0.21856,0.261875,0.0,0.0
24423,0.321546257,0.286968,0.335913,0.0,0.0
1701,0.413261408,0.386032,0.431726,4.32692e-05,0.088092
24529,0.0052274372,0.177699,0.0,0.0,0.0
14589,0.4185826538,0.317248,0.437285,0.0,0.0
20211,0.3964849817,0.357961,0.4142,8.33333e-05,0.044046
3934,0.2636625128,0.266604,0.275443,0.0,0.046281
1867,0.2900514504,0.267709,0.303011,0.0,0.0
49443,0.4241245783,0.483369,0.497432,0.0001176471,0.063842
42430,0.2957038981,0.322422,0.308916,0.0,0.0
84290,0.3893030037,0.685159,0.633114,0.0003435438,0.212964
21706,0.1863948457,0.096876,0.194723,6.25e-05,0.03855
1752,0.1198175317,0.133237,0.125171,0.0,0.0
49534,0.0849389144,0.01582,0.088734,0.0,0.0
20144,0.0788384828,0.025257,0.082361,0.00025,0.0385
31733,0.1655923068,0.047453,0.172991,0.0,0.0
123947,0.3915456709,0.290865,0.40904,0.0,0.0
71373,0.2992150205,0.317074,0.312584,0.0,0.0
316,0.3818764359,0.493007,0.45409,0.0,0.0
10086,0.2582139553,0.073327,0.269751,0.00025,0.03855
27571,0.2471885714,0.183638,0.258233,0.0001176471,0.069811
42138,0.0,0.107919,0.0,0.0,0.0
21365,0.3377617461,0.234808,0.352853,0.0,0.0
29027,0.2985765476,0.272331,0.311917,0.0,0.0
39511,0.2991164258,0.309314,0.312481,0.0,0.0
12496,0.1232319738,0.264185,0.128738,0.0005,0.070134
50741,0.4890329234,0.369937,0.510883,6.45161e-05,0.063924
84293,0.3893030037,0.685159,0.633114,0.0003413258,0.200392
24174,0.4737948848,0.418503,0.507649,0.000125,0.043313
19647,0.2759409118,0.304565,0.28827,0.0,0.0
28194,0.3349429749,0.405435,0.352514,0.0,0.0
5183,0.4069886748,0.332652,0.425173,0.0,0.044969
86337,0.4715953916,0.404233,0.495521,0.0001068376,0.152558
40231,0.4435252158,0.361999,0.463342,4e-05,0.068649
22771,0.4490149342,0.283537,0.469077,0.0,0.0
14538,0.5049990112,0.410589,0.535249,0.0,0.0
31943,0.1887486761,0.241264,0.197182,0.0,0.0
47338,0.2024399477,0.094446,0.211485,0.0,0.0
25865,0.277148937,0.249614,0.289532,0.0,0.0
12806,0.3800889366,0.546272,0.488807,0.0,0.0
28428,0.2954846923,0.294332,0.308687,0.0,0.0
16242,0.4830760764,0.360918,0.50466,0.0002663043,0.218929
40618,0.4317943528,0.329176,0.451087,0.0001893491,0.137298
11123,0.4715691169,0.505301,0.570771,0.0,0.0
45616,0.2990609064,0.202287,0.312423,0.001,0.093527
23832,0.323906788,0.239703,0.338379,0.0,0.0
28199,0.3349429749,0.405435,0.352514,0.0,0.0
44768,0.3491845489,0.407734,0.368659,0.0,0.0
34406,0.3108750484,0.275075,0.324765,0.0,0.0
63206,0.4529167898,0.419774,0.486126,0.0001428571,0.093527
22599,0.2118504833,0.269353,0.221316,0.0,0.0
110546,0.3745472042,0.42459,0.404678,0.0,0.0
