track_id,file,album.title,artist.name,track.genre1
118627,fma_large/118/118627.mp3,Night Unbound,Marrach with H. Stewart,Electronic
57634,fma_large/057/057634.mp3,Live on the Three Chord Monte with Joe Belock on WFMU November 17 2011,Live Ones,Rock
121260,fma_large/121/121260.mp3,"The Future Cannot Be Born Yet, It Is Waiting For The Past To Die",King Capisce,Rock
30246,fma_large/030/030246.mp3,Leap Year EP,St. LaRok,Hip-Hop
83716,fma_large/083/083716.mp3,All The Cullahs Of The Rainbow,Cullah,Hip-Hop
48294,fma_large/048/048294.mp3,BACKUP11 - Platine festival Compilation,Rushjet1,Electronic
47947,fma_large/047/047947.mp3,Live on Three Chord Monte with Joe Belock on WFMU 051911,Birds of Avalon,Rock
718,fma_large/000/000718.mp3,Kobold Moon,Fursaxa,Folk
48159,fma_large/048/048159.mp3,Movements EP,Professor Kliq,Electronic
40237,fma_large/040/040237.mp3,Dark Country Magic,Big Blood,Folk
33239,fma_large/033/033239.mp3,Buzz.RO! 2010 [LCL00],Bogdan,Electronic
20508,fma_large/020/020508.mp3,Live at WFMU on The Cherry Blossom Clinic with Terre T 10/3/2009,The Choke,Rock
4106,fma_large/004/004106.mp3,Live at WFMU on Brian Turner's Show on 12/18/2007,Psychedelic Horseshit,Rock
46770,fma_large/046/046770.mp3,Jeremy Macachor,Jeremy Macachor,Rock
16593,fma_large/016/016593.mp3,Sea-Scaping Monthly in 4 or 5 Movements,dot tape dot,Electronic
16511,fma_large/016/016511.mp3,First Recordings,André Marchal,Classical
4720,fma_large/004/004720.mp3,Live at ATP 2008,Le Volume Courbe,Pop
42047,fma_large/042/042047.mp3,"netBloc Vol. 31: Goodbye, Hello",Josh Woodward,Pop
30008,fma_large/030/030008.mp3,This is the New Yeah!,Pepepe,Electronic
12390,fma_large/012/012390.mp3,netBloc Vol. 15: this album won't eat your gas money,Pipo Pegoraro,Pop
108961,fma_large/108/108961.mp3,Unquietness,The Mystery Artist,Rock
32061,fma_large/032/032061.mp3,Never to be Released?,Michael Wells,Electronic
118622,fma_large/118/118622.mp3,Night Unbound,Marrach with H. Stewart,Electronic
24326,fma_large/024/024326.mp3,Your Rainbow Colour Changer,Damscray,International
40022,fma_large/040/040022.mp3,Live on WFMU's Three Chord Monte 11/18/10,Brian Wilson Shock Treatment,Rock
16906,fma_large/016/016906.mp3,First Contact,Happy Elf,Pop
5992,fma_large/005/005992.mp3,Gentleman Jesse Live at WFMU on Terre T's Show 2/7/09,Gentleman Jesse,Rock
7543,fma_large/007/007543.mp3,Live at WFMU on Liz Berg's Show on 9/29/2008,Antiguo Automata Mexicano,Electronic
16106,fma_large/016/016106.mp3,En toch wakker,D'r Sjaak,Pop
8208,fma_large/008/008208.mp3,"Live at WFMU's Free Music Series, Southpaw 10/13/2007",Alan Vega & Oneida,Rock
3398,fma_large/003/003398.mp3,Live at WFMU on Liz Berg's Show on 5/19/2008,Bonde Do Role,International
15978,fma_large/015/015978.mp3,We're not in it for the money,Anton Oosterwijk,Pop
1954,fma_large/001/001954.mp3,Von Hayes,Von Hayes,Rock
66089,fma_large/066/066089.mp3,Sweet Sister Starlight,Fit and the Conniptions,Blues
39656,fma_large/039/039656.mp3,Live at WFMU on Awesome New Place with Bennett4Senate on 11/25/10,Tony Castles,Pop
14260,fma_large/014/014260.mp3,Live at WFMU on Pat Duncan's Show 5/14/09,Sea Monster,Rock
14796,fma_large/014/014796.mp3,Philly Time!,kilowatts,Electronic
29838,fma_large/029/029838.mp3,"Live on WFMU's Evan ""Funk"" Davies show, May 4th 2010",White Hills,Rock
32445,fma_large/032/032445.mp3,Apariencias Desnudas [Naked Appearances],Claudio Nuñez & Sergio Paolucci,Jazz
91715,fma_large/091/091715.mp3,Needs,Carroll,Pop
17665,fma_large/017/017665.mp3,Izvorni Kod,Betelgeuse,Electronic
11817,fma_large/011/011817.mp3,It's Notherground Music!!,It's Notherground Music!!,Hip-Hop
31568,fma_large/031/031568.mp3,Morning Touches,Nameless Dancers,Electronic
48196,fma_large/048/048196.mp3,Navigations Nocturnes,Cosmic Analog Ensemble,Jazz
34668,fma_large/034/034668.mp3,Zehu,51%,International
10830,fma_large/010/010830.mp3,Live at WFMU on Liz Berg's Show on 11/24/2008,Golden Triangle,Rock
4787,fma_large/004/004787.mp3,"Half Japanese Live WFMU SXSW Showcase at Spiro's in Austin, TX on 3/14/2008",Half Japanese,Rock
6599,fma_large/006/006599.mp3,Live at WFMU on Keili's Show 11/22/08,Eskalators,Rock
65784,fma_large/065/065784.mp3,15 Etudes,Peter Rudenko,Classical
40424,fma_large/040/040424.mp3,gleanings and gatherings,Mt. Gigantic,Rock
42534,fma_large/042/042534.mp3,"Starring - Live @ WFMU with Marty McSorley, Jan. 18 2011",Starring,Rock
42787,fma_large/042/042787.mp3,Alien Iverson,voyageurs,Rock
43862,fma_large/043/043862.mp3,Sour Soul 12,Akathasquid,Hip-Hop
53742,fma_large/053/053742.mp3,"Live at WFMU on Evan ""Funk"" Davies Show on September 7, 2011",The Cute Lepers,Rock
12052,fma_large/012/012052.mp3,Already Gone I,Big Blood,Folk
31457,fma_large/031/031457.mp3,The Square Wave Conspiracy,arottenbit,Electronic
37949,fma_large/037/037949.mp3,"Live on WFMU's Three Chord Monte, Oct 7 2010",Vermillion Sands,Rock
12058,fma_large/012/012058.mp3,Already Gone II,Big Blood,Folk
10382,fma_large/010/010382.mp3,Big Blood & The Bleedin' Hearts,Big Blood,Folk
99565,fma_large/099/099565.mp3,Two Travelers,Eric & Magill,Pop
33460,fma_large/033/033460.mp3,"Live at WFMU on Brian Turner's Show, 7/20/10",Unrest,Rock
14339,fma_large/014/014339.mp3,Live at WFMU on Beastin' the Airwaves! 5/24/2009,Asa Ransom,Rock
1784,fma_large/001/001784.mp3,The Hidden Woman,Glove Compartment,Rock
41290,fma_large/041/041290.mp3,Live on WFMU's Cherry Blossom Clinic with Terre T on 12/11/2010,So Cow,Pop
31737,fma_large/031/031737.mp3,2007,RÉGIS VICTOR,Pop
57558,fma_large/057/057558.mp3,Live at WFMU on Dark Night of the Soul with Julie Samhain 2011,Black Fortress of Opium,Rock
6530,fma_large/006/006530.mp3,Live at WFMU on Keili's Show 2/15/09,Schocholautte,Rock
107505,fma_large/107/107505.mp3,"When The Revolution Comes, Everything Will Be Beautiful",The United Sons of Toil,Rock
26324,fma_large/026/026324.mp3,Screaming and Streaming into the Starlit Nite,Sendelica,Rock
4388,fma_large/004/004388.mp3,Live at WFMU on Keili's Show 10/26/2008 w/ Bonne Aparte and Adept,The Moi Non Plus,Rock
103539,fma_large/103/103539.mp3,Fight for Your Dinner Vol. I,Big Blood,Folk
26238,fma_large/026/026238.mp3,Live at WFMU on Terre T's Show 02/20/2010,The Yummy Fur,Rock
16114,fma_large/016/016114.mp3,En toch wakker,D'r Sjaak,Pop
32495,fma_large/032/032495.mp3,The Classic Material Completion Package XE,CM aka Creative,Hip-Hop
9641,fma_large/009/009641.mp3,"""Fresh Born"" Covers",Dr. David Suendermann,Rock
62261,fma_large/062/062261.mp3,Medicine Sound,Medo's Little Trap,Pop
7455,fma_large/007/007455.mp3,"Live on WFMU from ATP NY, 2008",Brian Jonestown Massacre,Rock
30978,fma_large/030/030978.mp3,Nadadenovo,Mombojo,International
31755,fma_large/031/031755.mp3,2007,RÉGIS VICTOR,Pop
58417,fma_large/058/058417.mp3,Have Hear,Archipelago,Rock
28726,fma_large/028/028726.mp3,Art Of Heartwork [LCLCB03],Moolen,Rock
36078,fma_large/036/036078.mp3,Live at ATP-NY 2010 - Sian Alice Group,Sian Alice Group,Rock
31597,fma_large/031/031597.mp3,Holiday On,Boris & Olivier,Country
48526,fma_large/048/048526.mp3,Live at WFMU on Marty McSorley May 24 2011,Arrington de Dionyso,International
66408,fma_large/066/066408.mp3,Blow Away Your Troubles,Cleaners From Venus,Pop
34572,fma_large/034/034572.mp3,pleonasm mix,Party Boys,Rock
97914,fma_large/097/097914.mp3,Laocoonte,Sci Fi Industries,Electronic
32876,fma_large/032/032876.mp3,Hearing The Earthtones After,Katrah-Quey,Hip-Hop
107504,fma_large/107/107504.mp3,"When The Revolution Comes, Everything Will Be Beautiful",The United Sons of Toil,Rock
20157,fma_large/020/020157.mp3,Antique Phonograph Music Program 12/02/2008,Atlantic City Orchestra,Old-Time / Historic
40553,fma_large/040/040553.mp3,Voices of Christmas Past,Haydn Quartet,Old-Time / Historic
28725,fma_large/028/028725.mp3,Art Of Heartwork [LCLCB03],Moolen,Rock
49432,fma_large/049/049432.mp3,Live at WFMU on Scott McDowell's Show on June 17 2011,Radical Dads,Rock
18975,fma_large/018/018975.mp3,Air,Sandro Marinoni & Stefano Roncarolo,Jazz
10044,fma_large/010/010044.mp3,Mussorgsky's Pictures at an Exhibition,Skidmore College Orchestra,Classical
12918,fma_large/012/012918.mp3,Folk Den Project,Roger McGuinn,Folk
19899,fma_large/019/019899.mp3,Personal Injury Assist,THF Drenching,Electronic
20025,fma_large/020/020025.mp3,Phoning It In 07/20/05,The Minor Thirds,Folk
12612,fma_large/012/012612.mp3,Live at WFMU/aQ SXSW 2009,Slough Feg,Rock
35958,fma_large/035/035958.mp3,51%,51%,International
100478,fma_large/100/100478.mp3,HAUPHUCHINLIVEIYAM,LOWdown,Hip-Hop
3804,fma_large/003/003804.mp3,Live at WFMU on Jason Sigal's Show on 10/28/2008,Lazy Magnet,Rock
11129,fma_large/011/011129.mp3,Tesis,Kai,Rock
26169,fma_large/026/026169.mp3,Coordinates,Monk Turner,Pop
101412,fma_large/101/101412.mp3,[EPV_153] BEAUTY,eden,Electronic
22003,fma_large/022/022003.mp3,GoldBlend,LASVEGAS,Electronic
36333,fma_large/036/036333.mp3,Den Andra [LCLCB05],Delgarma,Folk
57298,fma_large/057/057298.mp3,Live on WFMU on Beastin' the Airwaves with Keili December 4 2011,Gringo Star,Pop
25109,fma_large/025/025109.mp3,the golden years,Bombay Laughing Club,Blues
49132,fma_large/049/049132.mp3,"Live at WFMU on Mike L.'s Show on September 23, 2005",Enablers,Rock
50822,fma_large/050/050822.mp3,Parče života,Ljudske Potrebe,Rock
77555,fma_large/077/077555.mp3,Run From You,Inom,Electronic
110441,fma_large/110/110441.mp3,"Live on WFMU's Surface Noise with Joe McGasko - September 25, 2014",Michael Chapman,Folk
22251,fma_large/022/022251.mp3,Live on WFMU's Talk's Cheap 12/15/2009,Ultrathin,Rock
25381,fma_large/025/025381.mp3,iHyper,valzi,Electronic
46091,fma_large/046/046091.mp3,DIX: Dead Bees label sampler #10,Pete International Airport,Rock
49133,fma_large/049/049133.mp3,"Live at WFMU on Mike L.'s Show on September 23, 2005",Enablers,Rock
16237,fma_large/016/016237.mp3,You can't buy everything forever,Sid Peacock,Jazz
15963,fma_large/015/015963.mp3,I don't believe you,Gorowski,Electronic
23818,fma_large/023/023818.mp3,Miniland,Mini Roc,Electronic
39287,fma_large/039/039287.mp3,AHX To Excess,geir tjelta,Electronic
23981,fma_large/023/023981.mp3,bambada,uiutna,Electronic
19726,fma_large/019/019726.mp3,Shlo-Fi EP,Shlohmo,Hip-Hop
27789,fma_large/027/027789.mp3,Live at WFMU on Brian Turner's show 3/30/2010,Pissed Jeans,Rock
52404,fma_large/052/052404.mp3,On Welfare,Lorelle Meets The Obsolete,Rock
16683,fma_large/016/016683.mp3,Debut,Superbus feat. NS,Easy Listening
7529,fma_large/007/007529.mp3,Love Story,Monk Turner,Pop
102270,fma_large/102/102270.mp3,Hollow Bone,Ayla Nereo,Electronic
12375,fma_large/012/012375.mp3,netBloc Vol. 16: Sweet Sixteen,Elias Damian,Electronic
12519,fma_large/012/012519.mp3,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,Revolution Void,Jazz
123962,fma_large/123/123962.mp3,Velvet Dress & Stockings,Dazie Mae,Blues
4127,fma_large/004/004127.mp3,Razor Bois Live at WFMU on Pat Duncan's Show on 6/12/2008,Razor Bois,Rock
24424,fma_large/024/024424.mp3,Free Beats Sel. 3,Black Ant,Hip-Hop
19784,fma_large/019/019784.mp3,something like bitter-bitter symphony,The Hardliner,Electronic
31878,fma_large/031/031878.mp3,Disco Pirata,Kayo Malayo,International
27366,fma_large/027/027366.mp3,In the City b/w Really Cool Time,Nothing People,Rock
43095,fma_large/043/043095.mp3,Larkspur Sessions,East of Borneo,Experimental
73953,fma_large/073/073953.mp3,Modern Antiques Vol 1 & 2,Silence Is Sexy,Pop
28596,fma_large/028/028596.mp3,Nfamoudou-Boudougou,Breuss Arrizabalaga Quintet,Jazz
19608,fma_large/019/019608.mp3,Antique Phonograph Music Program 09/22/2009,Marion Harris,Old-Time / Historic
6373,fma_large/006/006373.mp3,Keyif Live on WFMU from the 2009 Golden Festival in NYC,Orkestra Keyif,International
11922,fma_large/011/011922.mp3,COMEDIE HUMAINE,WatFatMan,Hip-Hop
20054,fma_large/020/020054.mp3,Thank You,Hope Anchor,Rock
36426,fma_large/036/036426.mp3,Pixel Mixel,Bitbasic,Electronic
36436,fma_large/036/036436.mp3,Pixel Mixel,Bitbasic,Electronic
1806,fma_large/001/001806.mp3,New Numbers,Glove Compartment,Rock
41548,fma_large/041/041548.mp3,netlabelism.com - Compilation 12/10,Eagle Nebula,Electronic
31162,fma_large/031/031162.mp3,Enxugando Gelo,BNegão & Seletores de Freqüência,International
18021,fma_large/018/018021.mp3,Antique Phonograph Music Program 04/21/2009,Paul Whiteman and His Orchestra,Old-Time / Historic
8204,fma_large/008/008204.mp3,P.E.D. N.J. Hardcore 1985-89 (Bootleg),P.E.D.,Rock
44046,fma_large/044/044046.mp3,Good V. Bad,Two Prong,Country
1605,fma_large/001/001605.mp3,Already On One,Six Star General,Rock
82906,fma_large/082/082906.mp3,"Live on WFMU's The Long Rally with Scott McDowell - March 22, 2013",Plates Of Cake,Rock
13362,fma_large/013/013362.mp3,netBloc Vol. 07: 10 From 200 plus one,Mabafu,Pop
51205,fma_large/051/051205.mp3,"Live from the Purple Turtle in London on WFMU's Dark Night of the Soul with Julie June 26, 2011",Last July,Rock
47037,fma_large/047/047037.mp3,The New Albert Beger Quartet: Big Mother,Albert Beger,Jazz
12500,fma_large/012/012500.mp3,Lizard's Tale,Sminky,Pop
54166,fma_large/054/054166.mp3,Favorites 01: Sebastian Blanck,Benji Cossa,Pop
120173,fma_large/120/120173.mp3,"Live on WFMU Shrunken Planet with Jeffrey Davison: May 16, 2015",Hope For Agoldensummer,Folk
15548,fma_large/015/015548.mp3,Live at WFMU on The  Cherry Blosssom Clinic 6/27/09,The Goodnight Loving,Rock
124528,fma_large/124/124528.mp3,Rockstar Heaven,Monolog,Rock
15304,fma_large/015/015304.mp3,"Live at WFMU's ""Live Loud Acts"" with Pat Duncan on 6/18/09",1.6 Band,Rock
47833,fma_large/047/047833.mp3,Planetarium Records FMA Intrastellar Sampler,Awt,Electronic
74208,fma_large/074/074208.mp3,Wives,Eaters,Electronic
36619,fma_large/036/036619.mp3,Music from a Diorama Pyramid,Amil Byleckie,Pop
6524,fma_large/006/006524.mp3,Live at WFMU on Keili's Show 2/15/09,Schocholautte,Rock
114200,fma_large/114/114200.mp3,From the Outside Looking In,Fallen to Flux,Rock
43099,fma_large/043/043099.mp3,Larkspur Sessions,East of Borneo,Experimental
115668,fma_large/115/115668.mp3,Devoured by the Comfort Zone,The Mind Orchestra,Folk
15648,fma_large/015/015648.mp3,Mydrone,Agents del Futuro,Electronic
51419,fma_large/051/051419.mp3,Decades,4mat,Electronic
18007,fma_large/018/018007.mp3,Antique Phonograph Music Program 01/27/2009,Selvin's Noevelty Orchestra,Old-Time / Historic
52967,fma_large/052/052967.mp3,"Live at WFMU on Evan Funk Davies Show on August 24, 2011",The Wrong Words,Rock
48268,fma_large/048/048268.mp3,COMPILADO 001,El Sagrado,Rock
52352,fma_large/052/052352.mp3,"Live at the Camden Purple Turtle on Dark Night of the Soul with Julie August 9, 2011",Inkubus Sukkubus,Rock
14060,fma_large/014/014060.mp3,Ten Little Songs,Sandro Marinoni,Jazz
18041,fma_large/018/018041.mp3,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,Gaida Hinnawi,Folk
97971,fma_large/097/097971.mp3,"Drum, Cone and Barricade",Sci Fi Industries,Electronic
76437,fma_large/076/076437.mp3,Below the Green,Misay Day,Folk
97912,fma_large/097/097912.mp3,Laocoonte,Sci Fi Industries,Electronic
1892,fma_large/001/001892.mp3,Tommy Jay's Tall Tales Of Trauma,Tommy Jay,Rock
190,fma_large/000/000190.mp3,Blue Piano,Ed Askew,Folk
19437,fma_large/019/019437.mp3,netBloc Vol. 24: tiuqottigeloot,Muha,Pop
3518,fma_large/003/003518.mp3,Live at WFMU on Brian Turner's Show on 6/27/2006,Country Teasers,Rock
32506,fma_large/032/032506.mp3,The Classic Material Completion Package XE,CM aka Creative,Hip-Hop
32492,fma_large/032/032492.mp3,The Classic Material Completion Package XE,CM aka Creative,Hip-Hop
31252,fma_large/031/031252.mp3,Diane Kamikaze & Sue P present The Bleeding Ears Festival live on WFMU 05/27/2010,Gorod,Rock
15602,fma_large/015/015602.mp3,Vivian Girls Live at Primavera Sound 2009 on WFMU,Vivian Girls,Rock
18010,fma_large/018/018010.mp3,Antique Phonograph Music Program 01/27/2009,Victor Arden and Phil Ohman,Old-Time / Historic
38793,fma_large/038/038793.mp3,Jus Like Music & Apple Juice Break present: Oscillations Part 2,Constrobuz,Electronic
42470,fma_large/042/042470.mp3,Ce matin encore,Yves Rakotomalala,Folk
3657,fma_large/003/003657.mp3,Live at WFMU on Joe Belock's Show on 6/26/2008,Golden Dogs,Rock
118620,fma_large/118/118620.mp3,Night Unbound,Marrach with H. Stewart,Electronic
5276,fma_large/005/005276.mp3,Live at WFMU on Dan Bodah's Show 12/7/08,Haale,Rock
48247,fma_large/048/048247.mp3,Almost,Stray Dogg,Country
14354,fma_large/014/014354.mp3,State Lines,O.U.O and Zimbabwe Legit,Hip-Hop
24409,fma_large/024/024409.mp3,Moducué,Gepel,International
39362,fma_large/039/039362.mp3,We are john wayne,De nieuwe vrolijkheid,Pop
3759,fma_large/003/003759.mp3,"Live on WFMU's Brian Turner Show, Election Day 2008",Killdozer,Rock
13134,fma_large/013/013134.mp3,"657,644",Bud Melvin,Rock
81387,fma_large/081/081387.mp3,Under the Lamp,E. R. Goodman,Jazz
119237,fma_large/119/119237.mp3,Vegaenduro,Vegaenduro,Pop
19604,fma_large/019/019604.mp3,Antique Phonograph Music Program 09/22/2009,Columbia Orchestra,Old-Time / Historic
38798,fma_large/038/038798.mp3,Jus Like Music & Apple Juice Break present: Oscillations Part 2,Flick Brown,Electronic
37517,fma_large/037/037517.mp3,All Ice e Berries,uiutna,Electronic
20163,fma_large/020/020163.mp3,Antique Phonograph Music Program 05/19/2009,Irving Kaufman,Old-Time / Historic
55868,fma_large/055/055868.mp3,"Live at WFMU on Transpacific Sound Paradise October 8th, 2011",Canzoniere Grecanico Salentino,International
4271,fma_large/004/004271.mp3,Live at WFMU on Pat Duncan's Show on 4/25/2008,SUX,Rock
23529,fma_large/023/023529.mp3,Bataille And The Bird,Vernon Lenoir,Electronic
46490,fma_large/046/046490.mp3,"Live at WFMU on Daniel Blumin's Show, April 2nd 2011",Stephen Vitiello,Electronic
97578,fma_large/097/097578.mp3,"Live on WFMU's Dark Night of the Soul with Julie: Dec 12, 2013",Noir,Rock
28172,fma_large/028/028172.mp3,Bass Music Sessions,I.D. & Baobinga,Electronic
12116,fma_large/012/012116.mp3,i am leaving home,junior85,Rock
48924,fma_large/048/048924.mp3,Young Oceans,Long Hair,Rock
33325,fma_large/033/033325.mp3,BABES FOREVER,COOLRUNNINGS,Pop
63045,fma_large/063/063045.mp3,"Live on WFMU from Beerland in Austin TX, March 17th 2012",The Wedding Present,Rock
19125,fma_large/019/019125.mp3,"Paul ""Wine"" Jones, T-Model Ford & Kenny Brown Live at WFMU on David Suisman's Show 2004",Kenny Brown,Blues
5162,fma_large/005/005162.mp3,Live at WFMU on Pat Duncan's Show 11/20/08,The Bristles,Rock
21748,fma_large/021/021748.mp3,Rohr,A Hawk and a Hacksaw,International
48203,fma_large/048/048203.mp3,Full Blush EP,Full Blush,Electronic
36740,fma_large/036/036740.mp3,Ekleipsi Net-Label Halloween Compilation,Schattenwald,Rock
20089,fma_large/020/020089.mp3,Antique Phonograph Music Program 03/23/1999,Florie Ford,Old-Time / Historic
14203,fma_large/014/014203.mp3,Live at WFMU's Loud Live Acts on 4/02/09,Mental Abuse,Rock
153,fma_large/000/000153.mp3,Arc and Sender,Arc and Sender,Rock
5025,fma_large/005/005025.mp3,Edison Amberol: 30032,Aristodemo Giorgini,Classical
23176,fma_large/023/023176.mp3,Exotica,Juanitos,International
15559,fma_large/015/015559.mp3,Slums of Heaven,Smoked Meat Fax Machine,Rock
76479,fma_large/076/076479.mp3,Read Between The Lines,K. Sparks,Hip-Hop
3456,fma_large/003/003456.mp3,Live at WFMU on Talk's Cheap 10/14/2008,Chandeliers,Electronic
117517,fma_large/117/117517.mp3,Magical Inertia,Deadlines,Pop
18413,fma_large/018/018413.mp3,Live at WFMU on Music to Spazz By 8/27/2009,The Back C.C.'s,Rock
28727,fma_large/028/028727.mp3,Art Of Heartwork [LCLCB03],Moolen,Rock
109194,fma_large/109/109194.mp3,Red​-​Headed Woman,Pk jazz Collective,Rock
12147,fma_large/012/012147.mp3,"Slanted Eyes, Slanted Hearts",The Slants,Pop
7869,fma_large/007/007869.mp3,Live at WFMU on the Cherry Blossom Clinic 12/20/2008,Boss Hog,Rock
34419,fma_large/034/034419.mp3,HLFP #4 Sound Explosions,Homemade-LoFi-Psych,Rock
16111,fma_large/016/016111.mp3,En toch wakker,D'r Sjaak,Pop
1798,fma_large/001/001798.mp3,The Hidden Woman,Glove Compartment,Rock
97139,fma_large/097/097139.mp3,Fantasy Remover,Honnda,Pop
1168,fma_large/001/001168.mp3,The Used Kids Session,Mors Ontologica,Rock
40269,fma_large/040/040269.mp3,"live at Washington DC's 9:30 Club, 1988",Kingface,Rock
59916,fma_large/059/059916.mp3,Newtown Radio Sessions,La Big Vic,Rock
43200,fma_large/043/043200.mp3,Quantum Living,Krowne,Electronic
5271,fma_large/005/005271.mp3,DMBQ Live at 2008 Record Fair on WFMU Record Fair's Show on 10/26/2008,DMBQ,Rock
12821,fma_large/012/012821.mp3,Folk Den Project,Roger McGuinn,Folk
14172,fma_large/014/014172.mp3,Live at WFMU with Liz Berg on 5/11/2009,We Are the Arm,Rock
22374,fma_large/022/022374.mp3,Interiority,Herv,Electronic
461,fma_large/000/000461.mp3,blissblood.com,Cantonement Jazz Band,Blues
39305,fma_large/039/039305.mp3,SMOG,Peter Sharp,Soul-RnB
82782,fma_large/082/082782.mp3,Made by History (Decade One: 2000-2010),The Impossebulls,Hip-Hop
6368,fma_large/006/006368.mp3,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,Kavala Brass Band,International
26533,fma_large/026/026533.mp3,Live in Vilnius,Roman Stolyar & Ilia Belorukov,Jazz
39428,fma_large/039/039428.mp3,"Live on WFMU's Cherry Blossom Clinic, Nov.13, 2010",Box Elders,Pop
28765,fma_large/028/028765.mp3,Nene Records: La Compilacion 07,Mockinpott,Rock
19782,fma_large/019/019782.mp3,something like bitter-bitter symphony,The Hardliner,Electronic
122375,fma_large/122/122375.mp3,"Live on WFMU with Brian Turner - July 7, 2015",Sewers,Rock
26645,fma_large/026/026645.mp3,Flowers Dragon's Eye Fourth Anniversary,Shinkei,Electronic
3780,fma_large/003/003780.mp3,Live at wfmu on Dan Bodah's Show on 11/16/2008,Larkin Grimm,Folk
13835,fma_large/013/013835.mp3,Traverse,Micoland &amp; Holly Bretton,Electronic
18742,fma_large/018/018742.mp3,Exhilarating News,The Taxpayers,Rock
13736,fma_large/013/013736.mp3,Universal Dominance,Tha Connection,Hip-Hop
5266,fma_large/005/005266.mp3,Live at WFMU on Mike's Show on 7/11/2002,Dälek,Hip-Hop
44060,fma_large/044/044060.mp3,Crime Spree & the C.S.C.,Jimmy Cousins,Country
97974,fma_large/097/097974.mp3,"Drum, Cone and Barricade",Sci Fi Industries,Electronic
34415,fma_large/034/034415.mp3,HLFP #4 Sound Explosions,Homemade-LoFi-Psych,Rock
122712,fma_large/122/122712.mp3,Antique Phonograph Music Program 01/20/2015,Prince's Band,Old-Time / Historic
1955,fma_large/001/001955.mp3,Von Hayes,Von Hayes,Rock
862,fma_large/000/000862.mp3,No Demo,I Am the Liquor,Rock
40797,fma_large/040/040797.mp3,Bit Pairat,Kupa,Electronic
1129,fma_large/001/001129.mp3,6 Songs,Mink Lungs,Rock
1649,fma_large/001/001649.mp3,Wackity Schmackity Doo,So Cow,Pop
19497,fma_large/019/019497.mp3,The Snails on The Outside World,The Snails,Rock
14691,fma_large/014/014691.mp3,iChic,Sie,Pop
66866,fma_large/066/066866.mp3,Calm & Collect Vol.1,Anitek,Electronic
10115,fma_large/010/010115.mp3,Lavori Domestici vol. 2,Quiroga,Electronic
46108,fma_large/046/046108.mp3,Une Glace au Citron,Miss Emma,International
48613,fma_large/048/048613.mp3,Radiant City [Sample-free Version],Good Old Neon,Pop
3789,fma_large/003/003789.mp3,Live at wfmu on Dan Bodah's Show on 11/16/2008,Larkin Grimm,Folk
116850,fma_large/116/116850.mp3,Love Is The Rebel King,Björn Ganzer,Rock
1975,fma_large/001/001975.mp3,Live at The Terminal,Vulcanus 68,Electronic
11715,fma_large/011/011715.mp3,Beethoven's Sonata No. 22 in F Major,Daniel Veesey,Classical
6755,fma_large/006/006755.mp3,Walrus Prison,James Amoeba,Electronic
21426,fma_large/021/021426.mp3,Summer,Wisp,Electronic
74263,fma_large/074/074263.mp3,"Live on WFMU with Irene Trudel - November 12, 2012",The Letter Yellow,Rock
42040,fma_large/042/042040.mp3,"netBloc Vol. 31: Goodbye, Hello",Coolzey,Hip-Hop
29039,fma_large/029/029039.mp3,"Love, Beats and Pina Coladas",Digi G'Alessio,Electronic
195,fma_large/000/000195.mp3,What I Know,Ed Askew,Folk
28435,fma_large/028/028435.mp3,No Kontrol,The Laureates,Pop
20366,fma_large/020/020366.mp3,"Outtakes from ""The Snow Flea""",Ergo Phizmiz,Instrumental
12381,fma_large/012/012381.mp3,netBloc Vol. 16: Sweet Sixteen,niwa,Hip-Hop
237,fma_large/000/000237.mp3,6,Barnacled,Jazz
17496,fma_large/017/017496.mp3,The Overcast Project,Formula,Hip-Hop
5140,fma_large/005/005140.mp3,Live at WFMU 10/30/07 on Hatch's Show,Ed Askew,Folk
7849,fma_large/007/007849.mp3,Live at WFMU on Pat Duncan's Show on 11/13/2008,The Boardlords,Rock
27632,fma_large/027/027632.mp3,"Remixes, ish",junior85,Electronic
1077,fma_large/001/001077.mp3,Headfirst Handshakes,Lungs Of A Giant,Rock
320,fma_large/000/000320.mp3,Gold Collection,Blah Blah Blah,Rock
23980,fma_large/023/023980.mp3,bambada,uiutna,Electronic
25375,fma_large/025/025375.mp3,iHyper,Ciccilleju,Electronic
33271,fma_large/033/033271.mp3,Bad Panda #31,Jason Hunter & The Great Red Shark,Electronic
787,fma_large/000/000787.mp3,Quickies,Glove Compartment,Rock
13868,fma_large/013/013868.mp3,Live at WFMU on Marty McSorley's Show 5/6/09,Soft Circle,Rock
1836,fma_large/001/001836.mp3,"And In Time / If We Don't Realise 7""",The Higher State,Rock
11423,fma_large/011/011423.mp3,Beethoven's Sonata No. 7 in D Major,Daniel Veesey,Classical
105096,fma_large/105/105096.mp3,"Live on WFMU's Cherry Blossom Clinic with Terre T: May 3, 2014",Live Fast Die,Rock
29007,fma_large/029/029007.mp3,Italian Dub Community Showcase Vol. 2,Italian Dub Community,International
74689,fma_large/074/074689.mp3,Yes Means No,I Am Not Lefthanded,Pop
